1786230449.357507744,card0,51.0,84.0,56.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3254Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),237.0
1786230450.436823510,card0,52.0,76.0,58.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2724Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),293.0
1786230451.516792942,card0,52.0,82.0,58.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3188Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),165.0
1786230452.596591433,card0,52.0,83.0,58.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3264Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),179.0
1786230453.676825717,card0,52.0,85.0,58.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3323Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),189.0
1786230454.756899479,card0,52.0,85.0,58.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3328Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),187.0
1786230455.837361284,card0,52.0,85.0,58.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3283Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),153.0
1786230456.919032352,card0,52.0,85.0,58.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3271Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),177.0
1786230458.003890402,card0,52.0,86.0,58.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3291Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),177.0
1786230459.089156186,card0,53.0,85.0,58.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3305Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),258.0
1786230460.171878303,card0,53.0,91.0,58.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3304Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),279.0
1786230461.254062333,card0,54.0,92.0,59.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3273Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),264.0
1786230462.338677159,card0,54.0,90.0,60.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3061Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),326.0
1786230463.417070289,card0,55.0,89.0,60.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3035Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),336.0
1786230464.499729303,card0,55.0,88.0,61.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2805Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),333.0
1786230465.582508778,card0,56.0,81.0,62.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2773Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),304.0
1786230466.662706625,card0,56.0,80.0,63.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2688Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),328.0
1786230467.748350239,card0,57.0,79.0,64.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2867Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),363.0
1786230468.831651727,card0,57.0,77.0,64.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2571Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),298.0
1786230469.915585772,card0,58.0,79.0,64.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3053Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),329.0
1786230470.997622067,card0,58.0,80.0,65.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2382Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),307.0
1786230472.082301748,card0,58.0,81.0,66.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3194Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),149.0
1786230473.165595355,card0,57.0,89.0,64.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3156Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),161.0
